Paths,Real labels
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Stelis/Stelis ornatula/DH0_0280-3.jpg,Stelis ornatula
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Stelis/Stelis ornatula/DH0_0153-2.jpg,Stelis ornatula
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Stelis/Stelis ornatula/Megachilidae inc 1.3 Illkirch 26 05 2018 IMG_9477.jpg,Stelis ornatula
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Stelis/Stelis ornatula/DH0_9985.jpg,Stelis ornatula
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Stelis/Stelis signata/derniers tergites.jpg,Stelis signata
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Stelis/Stelis signata/IMG_9083.jpg,Stelis signata
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Stelis/Stelis signata/IMG_5973 - Copie.jpg,Stelis signata
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Stelis/Stelis signata/Lateral--.jpg,Stelis signata
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Stelis/Stelis signata/Stelis signata 1.9 poss Illkirch 24 06 2017 IMG_5674.jpg,Stelis signata
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Stelis/Stelis signata/stelis_signata_5.jpg,Stelis signata
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Stelis/Stelis signata/stelis_signata_p.jpg,Stelis signata
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Stelis/Stelis signata/Mandibule.jpg,Stelis signata
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Stelis/Stelis signata/mosaico.jpg,Stelis signata
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Stelis/Stelis signata/Tibia 1 dors.jpg,Stelis signata
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Stelis/Stelis signata/ala_tibia1.jpg,Stelis signata
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Stelis/Stelis signata/Stelis signata 1.8 poss Illkirch 24 06 2017 IMG_5674.jpg,Stelis signata
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Stelis/Stelis signata/IMG_9074.jpg,Stelis signata
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Stelis/Stelis signata/dorsale (1).jpg,Stelis signata
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Stelis/Stelis signata/IMG_9077.jpg,Stelis signata
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Stelis/Stelis signata/stelis_signata_pz.jpg,Stelis signata
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Stelis/Stelis signata/Stelis signata 1.2 poss Illkirch 24 06 2017 IMG_5674.jpg,Stelis signata
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Stelis/Stelis signata/IMG_5973.jpg,Stelis signata
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Stelis/Stelis signata/Sternites-.jpg,Stelis signata
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Stelis/Stelis signata/PC280003.jpg,Stelis signata
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Stelis/Stelis signata/Marge mesopleure--.jpg,Stelis signata
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Stelis/Stelis signata/stelis_signata_pl.jpg,Stelis signata
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Stelis/Stelis signata/face--.jpg,Stelis signata
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Stelis/Stelis signata/Dorsale.jpg,Stelis signata
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Stelis/Stelis annulata/anthidium_1.7_in.jpg,Stelis annulata
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Stelis/Stelis annulata/anthidiini_inc_18.jpg,Stelis annulata
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Stelis/Stelis annulata/anthidiini_inc_1 (1).jpg,Stelis annulata
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Stelis/Stelis annulata/stelis_annulata_z.jpg,Stelis annulata
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Stelis/Stelis annulata/anthidiini_inc_1.jpg,Stelis annulata
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Stelis/Stelis annulata/anthidium_1.16_i.jpg,Stelis annulata
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Stelis/Stelis annulata/stelis_annulata_9.jpg,Stelis annulata
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Stelis/Stelis annulata/stelis_annulata_7.jpg,Stelis annulata
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Stelis/Stelis annulata/anthidiini_inc_1q.jpg,Stelis annulata
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Stelis/Stelis annulata/04072015_apidae_.jpg,Stelis annulata
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Stelis/Stelis annulata/stelis_annulata_.jpg,Stelis annulata
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Stelis/Stelis annulata/31_08_2013.jpg,Stelis annulata
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Stelis/Stelis annulata/anthidium_1.8_in.jpg,Stelis annulata
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Stelis/Stelis annulata/anthidium_1.9_in.jpg,Stelis annulata
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Stelis/Stelis annulata/anthidium_1.10_i.jpg,Stelis annulata
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Stelis/Stelis annulata/04072015_7042000.jpg,Stelis annulata
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Stelis/Stelis simillima/20200724-DSC09297 klein.jpg,Stelis simillima
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Stelis/Stelis simillima/20200728-DSC03730 klein.jpg,Stelis simillima
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Stelis/Stelis simillima/2014-07-31 Rousson-509 klein-G.jpg,Stelis simillima
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Stelis/Stelis simillima/20200725-DSC09575 klein.jpg,Stelis simillima
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Pseudoanthidium/Pseudoanthidium/20210726-DSC05683_D-denoise_hwa.jpg,Pseudoanthidium
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Pseudoanthidium/Pseudoanthidium/Anthidium lituratum Pseudoanthidium 1.3 Le Monastere Rodez 26 07 2018 IMG_8613.jpg,Pseudoanthidium
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Pseudoanthidium/Pseudoanthidium/20210723-DSC03971_groot.jpg,Pseudoanthidium
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Pseudoanthidium/Pseudoanthidium/BBM 15 7mm 26 07 2020 BB 6(1) (1).jpg,Pseudoanthidium
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Pseudoanthidium/Pseudoanthidium/dd_12_08_2016_st (1).jpg,Pseudoanthidium
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Pseudoanthidium/Pseudoanthidium/Anthidium lituratum Pseudoanthidium poss 1.2 Le Monastere Rodez 23 07 2018 IMG_8559.jpg,Pseudoanthidium
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Pseudoanthidium/Pseudoanthidium/Anthidium lituratum Pseudoanthidium 1.10 Le Monastere Rodez 23 07 2018 IMG_8613.jpg,Pseudoanthidium
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Pseudoanthidium/Pseudoanthidium/20210728-DSC08217_medium.jpg,Pseudoanthidium
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Pseudoanthidium/Pseudoanthidium/dd_12_08_2016_st.jpg,Pseudoanthidium
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Pseudoanthidium/Pseudoanthidium/2019-09-01 Luminy Hymenoptera 6 a 7 mm Megachilidae Pseudoanthidium lituratum ou tenellum M 6 (1).jpg,Pseudoanthidium
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Pseudoanthidium/Pseudoanthidium/Anthidium lituratum Pseudoanthidium 1.4 Le Monastere Rodez 26 07 2018 IMG_8613.jpg,Pseudoanthidium
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Pseudoanthidium/Pseudoanthidium/20210726-DSC05683_D-denoise_hwa (1).jpg,Pseudoanthidium
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Pseudoanthidium/Pseudoanthidium/BBM 15 7mm 26 07 2020 BB 9.jpg,Pseudoanthidium
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Pseudoanthidium/Pseudoanthidium/large1 (1).jpg,Pseudoanthidium
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Pseudoanthidium/Pseudoanthidium/Anthidium lituratum Pseudoanthidium poss 1.2 Le Monastere Rodez 23 07 2018 IMG_8559 (1).jpg,Pseudoanthidium
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Pseudoanthidium/Pseudoanthidium/large1.jpg,Pseudoanthidium
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Pseudoanthidium/Pseudoanthidium/p8142655_pseudoa.jpg,Pseudoanthidium
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Pseudoanthidium/Pseudoanthidium/2019-09-01 Luminy Hymenoptera 6 a 7 mm Megachilidae Pseudoanthidium lituratum ou tenellum M 6.jpg,Pseudoanthidium
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Pseudoanthidium/Pseudoanthidium/BBM 15 7mm 26 07 2020 BB 6(1).jpg,Pseudoanthidium
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Pseudoanthidium/Pseudoanthidium/2019-09-01 Luminy Hymenoptera 6 a 7 mm Megachilidae Pseudoanthidium lituratum ou tenellum M 8 (1).jpg,Pseudoanthidium
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Pseudoanthidium/Pseudoanthidium/20210728-DSC08245_groot.jpg,Pseudoanthidium
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Pseudoanthidium/Pseudoanthidium/large2 (1).jpg,Pseudoanthidium
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Pseudoanthidium/Pseudoanthidium/20210728-DSC08217_medium (1).jpg,Pseudoanthidium
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Pseudoanthidium/Pseudoanthidium/20210726-DSC05660_groot.jpg,Pseudoanthidium
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Pseudoanthidium/Pseudoanthidium/BBM 15 7mm 26 07 2020 BB 9 (1).jpg,Pseudoanthidium
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Pseudoanthidium/Pseudoanthidium/Anthidium lituratum Pseudoanthidium 1.4 Le Monastere Rodez 26 07 2018 IMG_8613 (1).jpg,Pseudoanthidium
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Pseudoanthidium/Pseudoanthidium/Anthidium lituratum Pseudoanthidium 1.3 Le Monastere Rodez 26 07 2018 IMG_8613 (1).jpg,Pseudoanthidium
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Pseudoanthidium/Pseudoanthidium/large2j.jpg,Pseudoanthidium
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Pseudoanthidium/Pseudoanthidium/p8142655_pseudoa (1).jpg,Pseudoanthidium
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Pseudoanthidium/Pseudoanthidium/dd_12_08_2016_sti (1).jpg,Pseudoanthidium
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Pseudoanthidium/Pseudoanthidium/Anthidium lituratum Pseudoanthidium 1.10 Le Monastere Rodez 23 07 2018 IMG_8613 (1).jpg,Pseudoanthidium
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Pseudoanthidium/Pseudoanthidium/2019-09-01 Luminy Hymenoptera 6 a 7 mm Megachilidae Pseudoanthidium lituratum ou tenellum M 8.jpg,Pseudoanthidium
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Pseudoanthidium/Pseudoanthidium/large2.jpg,Pseudoanthidium
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Pseudoanthidium/Pseudoanthidium/BBM 15 7mm 26 07 2020 BB 14.jpg,Pseudoanthidium
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Pseudoanthidium/Pseudoanthidium/20210723-DSC03964_groot.jpg,Pseudoanthidium
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Pseudoanthidium/Pseudoanthidium/large2j (1).jpg,Pseudoanthidium
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Pseudoanthidium/Pseudoanthidium/20210728-DSC08245_groot (1).jpg,Pseudoanthidium
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Pseudoanthidium/Pseudoanthidium/dd_12_08_2016_sti.jpg,Pseudoanthidium
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Pseudoanthidium/Pseudoanthidium/20210723-DSC03964_groot (1).jpg,Pseudoanthidium
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Pseudoanthidium/Pseudoanthidium/20210726-DSC05660_groot (1).jpg,Pseudoanthidium
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Pseudoanthidium/Pseudoanthidium/20210723-DSC03971_groot (1).jpg,Pseudoanthidium
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Pseudoanthidium/Pseudoanthidium/BBM 15 7mm 26 07 2020 BB 14 (1).jpg,Pseudoanthidium
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Pseudoanthidium/Pseudoanthidium scapulare/2019-09-07 Huveaune Michelet Hymenoptera 5 a 6 mm Megachilidae F Anthidiellum Anthidiellum breviusculum 2.jpg,Pseudoanthidium scapulare
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Pseudoanthidium/Pseudoanthidium scapulare/img_9003.jpg,Pseudoanthidium scapulare
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Pseudoanthidium/Pseudoanthidium scapulare/img_9005.jpg,Pseudoanthidium scapulare
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Pseudoanthidium/Pseudoanthidium scapulare/img_9002.jpg,Pseudoanthidium scapulare
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Pseudoanthidium/Pseudoanthidium scapulare/2019-09-07 Huveaune Michelet Hymenoptera 5 a 6 mm Megachilidae F Anthidiellum Anthidiellum breviusculum 3.jpg,Pseudoanthidium scapulare
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Pseudoanthidium/Pseudoanthidium nanum/anthidi2_7mm_29..jpg,Pseudoanthidium nanum
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Pseudoanthidium/Pseudoanthidium nanum/120807_070_076_0.jpg,Pseudoanthidium nanum
